url,host,service,city,page_type,query_cluster,estimated_money_score,reason_to_create,required_unique_blocks,internal_link_sources,canonical,sitemap_target,indexnow_eligible,risk_level
https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-kazani/,www.kalkremont.ru,Ремонт ванной комнаты,Казань,turnkey,Ремонт ванной под ключ в Казани,22.63,Интент «под ключ» + город; полный цикл 25 000–60 000 ₽/м² (priceMult=1); страницы /remont-vannoy/pod-klyuch/v-kazani/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Казань | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/pod-klyuch/ ; https://www.kalkremont.ru/remont-vannoy/v-kazani/ ; https://www.kalkremont.ru/remont-vannoy/cena/v-kazani/ ; https://kzn.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-kazani/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/balkony-i-lodzhii/pod-klyuch/v-sankt-peterburge/,www.kalkremont.ru,Ремонт балконов и лоджий,Санкт-Петербург,turnkey,Балконы под ключ в Санкт-Петербурге,22.63,Интент «под ключ» + город; полный цикл 15 600–45 500 ₽/м² (priceMult=1); страницы /balkony-i-lodzhii/pod-klyuch/v-sankt-peterburge/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Санкт-Петербург | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/balkony-i-lodzhii/ ; https://www.kalkremont.ru/balkony-i-lodzhii/pod-klyuch/ ; https://www.kalkremont.ru/balkony-i-lodzhii/v-sankt-peterburge/ ; https://www.kalkremont.ru/balkony-i-lodzhii/cena/v-sankt-peterburge/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/balkony-i-lodzhii/pod-klyuch/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-novosibirske/,www.kalkremont.ru,Ремонт кухни,Новосибирск,turnkey,Ремонт кухни под ключ в Новосибирске,22.58,Интент «под ключ» + город; полный цикл 17 100–42 800 ₽/м² (priceMult=1); страницы /remont-kuhni/pod-klyuch/v-novosibirske/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Новосибирск | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/pod-klyuch/ ; https://www.kalkremont.ru/remont-kuhni/v-novosibirske/ ; https://www.kalkremont.ru/remont-kuhni/cena/v-novosibirske/ ; https://nsk.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-novosibirske/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-krasnodare/,www.kalkremont.ru,Ремонт ванной комнаты,Краснодар,turnkey,Ремонт ванной под ключ в Краснодаре,22.24,Интент «под ключ» + город; полный цикл 26 300–63 000 ₽/м² (priceMult=1); страницы /remont-vannoy/pod-klyuch/v-krasnodare/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Краснодар | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/pod-klyuch/ ; https://www.kalkremont.ru/remont-vannoy/v-krasnodare/ ; https://www.kalkremont.ru/remont-vannoy/cena/v-krasnodare/ ; https://krd.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-krasnodare/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-kazani/,www.kalkremont.ru,Ремонт кухни,Казань,turnkey,Ремонт кухни под ключ в Казани,21.83,Интент «под ключ» + город; полный цикл 18 000–45 000 ₽/м² (priceMult=1); страницы /remont-kuhni/pod-klyuch/v-kazani/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Казань | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/pod-klyuch/ ; https://www.kalkremont.ru/remont-kuhni/v-kazani/ ; https://www.kalkremont.ru/remont-kuhni/cena/v-kazani/ ; https://kzn.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-kazani/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-nizhnem-novgorode/,www.kalkremont.ru,Дизайн интерьера,Нижний Новгород,price,Дизайн цена/стоимость в Нижнем Новгороде,21.8,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 400–5 700 ₽/м² (city.priceMult=0.95) × 10 подтипов; страницы /dizayn-interyera/cena/v-nizhnem-novgorode/ ещё нет,h1-уникальный | intro-город-Нижний Новгород | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-nizhnem-novgorode/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://nn.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-nizhnem-novgorode/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-rostove-na-donu/,www.kalkremont.ru,Дизайн интерьера,Ростов-на-Дону,price,Дизайн цена/стоимость в Ростове-на-Дону,21.8,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 500–6 000 ₽/м² (city.priceMult=1) × 10 подтипов; страницы /dizayn-interyera/cena/v-rostove-na-donu/ ещё нет,h1-уникальный | intro-город-Ростов-на-Дону | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-rostove-na-donu/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://rnd.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-rostove-na-donu/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/montazh-konditsionerov/pod-klyuch/v-sankt-peterburge/,www.kalkremont.ru,Монтаж кондиционеров,Санкт-Петербург,turnkey,Кондиционеры под ключ в Санкт-Петербурге,21.46,Интент «под ключ» + город; полный цикл 7 200–23 400 ₽/м² (priceMult=1); страницы /montazh-konditsionerov/pod-klyuch/v-sankt-peterburge/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Санкт-Петербург | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/montazh-konditsionerov/ ; https://www.kalkremont.ru/montazh-konditsionerov/pod-klyuch/ ; https://www.kalkremont.ru/montazh-konditsionerov/v-sankt-peterburge/ ; https://www.kalkremont.ru/montazh-konditsionerov/cena/v-sankt-peterburge/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/montazh-konditsionerov/pod-klyuch/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/uteplenie-fasada/pod-klyuch/v-sankt-peterburge/,www.kalkremont.ru,Утепление фасада,Санкт-Петербург,turnkey,Утепление фасада под ключ в Санкт-Петербурге,21.46,Интент «под ключ» + город; полный цикл 2 000–5 900 ₽/м² (priceMult=1); страницы /uteplenie-fasada/pod-klyuch/v-sankt-peterburge/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Санкт-Петербург | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/uteplenie-fasada/ ; https://www.kalkremont.ru/uteplenie-fasada/pod-klyuch/ ; https://www.kalkremont.ru/uteplenie-fasada/v-sankt-peterburge/ ; https://www.kalkremont.ru/uteplenie-fasada/cena/v-sankt-peterburge/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/uteplenie-fasada/pod-klyuch/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-krasnodare/,www.kalkremont.ru,Ремонт кухни,Краснодар,turnkey,Ремонт кухни под ключ в Краснодаре,21.45,Интент «под ключ» + город; полный цикл 18 900–47 300 ₽/м² (priceMult=1); страницы /remont-kuhni/pod-klyuch/v-krasnodare/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Краснодар | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/pod-klyuch/ ; https://www.kalkremont.ru/remont-kuhni/v-krasnodare/ ; https://www.kalkremont.ru/remont-kuhni/cena/v-krasnodare/ ; https://krd.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-krasnodare/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/natyazhnye-potolki/cena/v-ekaterinburge/,www.kalkremont.ru,Натяжные потолки,Екатеринбург,price,Натяжные потолки цена/стоимость в Екатеринбурге,21.03,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 600–3 500 ₽/м² (city.priceMult=1) × 7 подтипов; страницы /natyazhnye-potolki/cena/v-ekaterinburge/ ещё нет,h1-уникальный | intro-город-Екатеринбург | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/natyazhnye-potolki/ ; https://www.kalkremont.ru/natyazhnye-potolki/v-ekaterinburge/ ; https://www.kalkremont.ru/natyazhnye-potolki/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://ekb.kalkremont.ru/,https://www.kalkremont.ru/natyazhnye-potolki/cena/v-ekaterinburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-nizhnem-novgorode/,www.kalkremont.ru,Ремонт ванной комнаты,Нижний Новгород,price,Ремонт ванной цена/стоимость в Нижнем Новгороде,20.59,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 23 800–57 000 ₽/м² (city.priceMult=0.95) × 6 подтипов; страницы /remont-vannoy/cena/v-nizhnem-novgorode/ ещё нет,h1-уникальный | intro-город-Нижний Новгород | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-nizhnem-novgorode/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://nn.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-nizhnem-novgorode/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-rostove-na-donu/,www.kalkremont.ru,Ремонт ванной комнаты,Ростов-на-Дону,price,Ремонт ванной цена/стоимость в Ростове-на-Дону,20.59,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 25 000–60 000 ₽/м² (city.priceMult=1) × 6 подтипов; страницы /remont-vannoy/cena/v-rostove-na-donu/ ещё нет,h1-уникальный | intro-город-Ростов-на-Дону | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-rostove-na-donu/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://rnd.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-rostove-na-donu/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/zvukoizolyatsiya/cena/v-sankt-peterburge/,www.kalkremont.ru,Звукоизоляция квартиры,Санкт-Петербург,price,Звукоизоляция цена/стоимость в Санкт-Петербурге,20.59,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 3 300–10 400 ₽/м² (city.priceMult=1.3) × 7 подтипов; страницы /zvukoizolyatsiya/cena/v-sankt-peterburge/ ещё нет,h1-уникальный | intro-город-Санкт-Петербург | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/zvukoizolyatsiya/ ; https://www.kalkremont.ru/zvukoizolyatsiya/v-sankt-peterburge/ ; https://www.kalkremont.ru/zvukoizolyatsiya/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/zvukoizolyatsiya/cena/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/uteplenie-balkona/cena/v-sankt-peterburge/,www.kalkremont.ru,Утепление балкона,Санкт-Петербург,price,Утепление балкона цена/стоимость в Санкт-Петербурге,20.59,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 6 500–19 500 ₽/м² (city.priceMult=1.3) × 6 подтипов; страницы /uteplenie-balkona/cena/v-sankt-peterburge/ ещё нет,h1-уникальный | intro-город-Санкт-Петербург | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/uteplenie-balkona/ ; https://www.kalkremont.ru/uteplenie-balkona/v-sankt-peterburge/ ; https://www.kalkremont.ru/uteplenie-balkona/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/uteplenie-balkona/cena/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-chelyabinske/,www.kalkremont.ru,Дизайн интерьера,Челябинск,price,Дизайн цена/стоимость в Челябинске,20.49,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 300–5 100 ₽/м² (city.priceMult=0.85) × 10 подтипов; страницы /dizayn-interyera/cena/v-chelyabinske/ ещё нет,h1-уникальный | intro-город-Челябинск | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-chelyabinske/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://chel.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-chelyabinske/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-samare/,www.kalkremont.ru,Дизайн интерьера,Самара,price,Дизайн цена/стоимость в Самаре,20.49,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 400–5 700 ₽/м² (city.priceMult=0.95) × 10 подтипов; страницы /dizayn-interyera/cena/v-samare/ ещё нет,h1-уникальный | intro-город-Самара | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-samare/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://sam.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-samare/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/natyazhnye-potolki/cena/v-novosibirske/,www.kalkremont.ru,Натяжные потолки,Новосибирск,price,Натяжные потолки цена/стоимость в Новосибирске,20.35,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 600–3 300 ₽/м² (city.priceMult=0.95) × 7 подтипов; страницы /natyazhnye-potolki/cena/v-novosibirske/ ещё нет,h1-уникальный | intro-город-Новосибирск | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/natyazhnye-potolki/ ; https://www.kalkremont.ru/natyazhnye-potolki/v-novosibirske/ ; https://www.kalkremont.ru/natyazhnye-potolki/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://nsk.kalkremont.ru/,https://www.kalkremont.ru/natyazhnye-potolki/cena/v-novosibirske/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/poklejka-oboev/cena/v-moskve/,www.kalkremont.ru,Поклейка обоев,Москва,price,Обои цена/стоимость в Москве,20.35,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 500–2 100 ₽/м² (city.priceMult=1.4) × 7 подтипов; страницы /poklejka-oboev/cena/v-moskve/ ещё нет,h1-уникальный | intro-город-Москва | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/poklejka-oboev/ ; https://www.kalkremont.ru/poklejka-oboev/v-moskve/ ; https://www.kalkremont.ru/poklejka-oboev/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://moskva.kalkremont.ru/,https://www.kalkremont.ru/poklejka-oboev/cena/v-moskve/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-ufe/,www.kalkremont.ru,Дизайн интерьера,Уфа,price,Дизайн цена/стоимость в Уфе,20.06,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 400–5 700 ₽/м² (city.priceMult=0.95) × 10 подтипов; страницы /dizayn-interyera/cena/v-ufe/ ещё нет,h1-уникальный | intro-город-Уфа | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-ufe/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://ufa.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-ufe/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/cena/v-nizhnem-novgorode/,www.kalkremont.ru,Ремонт кухни,Нижний Новгород,price,Ремонт кухни цена/стоимость в Нижнем Новгороде,19.86,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 17 100–42 800 ₽/м² (city.priceMult=0.95) × 6 подтипов; страницы /remont-kuhni/cena/v-nizhnem-novgorode/ ещё нет,h1-уникальный | intro-город-Нижний Новгород | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/v-nizhnem-novgorode/ ; https://www.kalkremont.ru/remont-kuhni/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://nn.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/cena/v-nizhnem-novgorode/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/cena/v-rostove-na-donu/,www.kalkremont.ru,Ремонт кухни,Ростов-на-Дону,price,Ремонт кухни цена/стоимость в Ростове-на-Дону,19.86,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 18 000–45 000 ₽/м² (city.priceMult=1) × 6 подтипов; страницы /remont-kuhni/cena/v-rostove-na-donu/ ещё нет,h1-уникальный | intro-город-Ростов-на-Дону | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/v-rostove-na-donu/ ; https://www.kalkremont.ru/remont-kuhni/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://rnd.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/cena/v-rostove-na-donu/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/natyazhnye-potolki/cena/v-kazani/,www.kalkremont.ru,Натяжные потолки,Казань,price,Натяжные потолки цена/стоимость в Казани,19.67,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 600–3 500 ₽/м² (city.priceMult=1) × 7 подтипов; страницы /natyazhnye-potolki/cena/v-kazani/ ещё нет,h1-уникальный | intro-город-Казань | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/natyazhnye-potolki/ ; https://www.kalkremont.ru/natyazhnye-potolki/v-kazani/ ; https://www.kalkremont.ru/natyazhnye-potolki/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://kzn.kalkremont.ru/,https://www.kalkremont.ru/natyazhnye-potolki/cena/v-kazani/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-voronezhe/,www.kalkremont.ru,Дизайн интерьера,Воронеж,price,Дизайн цена/стоимость в Воронеже,19.62,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 300–5 100 ₽/м² (city.priceMult=0.85) × 10 подтипов; страницы /dizayn-interyera/cena/v-voronezhe/ ещё нет,h1-уникальный | intro-город-Воронеж | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-voronezhe/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://vrn.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-voronezhe/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-tyumeni/,www.kalkremont.ru,Дизайн интерьера,Тюмень,price,Дизайн цена/стоимость в Тюмени,19.62,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 500–6 000 ₽/м² (city.priceMult=1) × 10 подтипов; страницы /dizayn-interyera/cena/v-tyumeni/ ещё нет,h1-уникальный | intro-город-Тюмень | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-tyumeni/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://tyumen.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-tyumeni/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/zamena-okon/cena/v-ekaterinburge/,www.kalkremont.ru,Замена окон,Екатеринбург,price,Окна цена/стоимость в Екатеринбурге,19.53,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 6 000–25 000 ₽/м² (city.priceMult=1) × 7 подтипов; страницы /zamena-okon/cena/v-ekaterinburge/ ещё нет,h1-уникальный | intro-город-Екатеринбург | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/zamena-okon/ ; https://www.kalkremont.ru/zamena-okon/v-ekaterinburge/ ; https://www.kalkremont.ru/zamena-okon/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://ekb.kalkremont.ru/,https://www.kalkremont.ru/zamena-okon/cena/v-ekaterinburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-nizhnem-novgorode/,www.kalkremont.ru,Ремонт ванной комнаты,Нижний Новгород,turnkey,Ремонт ванной под ключ в Нижнем Новгороде,19.51,Интент «под ключ» + город; полный цикл 23 800–57 000 ₽/м² (priceMult=1); страницы /remont-vannoy/pod-klyuch/v-nizhnem-novgorode/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Нижний Новгород | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/pod-klyuch/ ; https://www.kalkremont.ru/remont-vannoy/v-nizhnem-novgorode/ ; https://www.kalkremont.ru/remont-vannoy/cena/v-nizhnem-novgorode/ ; https://nn.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-nizhnem-novgorode/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-rostove-na-donu/,www.kalkremont.ru,Ремонт ванной комнаты,Ростов-на-Дону,turnkey,Ремонт ванной под ключ в Ростове-на-Дону,19.51,Интент «под ключ» + город; полный цикл 25 000–60 000 ₽/м² (priceMult=1); страницы /remont-vannoy/pod-klyuch/v-rostove-na-donu/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Ростов-на-Дону | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/pod-klyuch/ ; https://www.kalkremont.ru/remont-vannoy/v-rostove-na-donu/ ; https://www.kalkremont.ru/remont-vannoy/cena/v-rostove-na-donu/ ; https://rnd.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/pod-klyuch/v-rostove-na-donu/,https://www.kalkremont.ru/sitemap.xml,yes,low
